category,skos_concept,URI,ID,URL,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/02030/MatrizNet_Objectos_ObjectosConsultar_aspx_IdReg_1006704,/02030/MatrizNet_Objectos_ObjectosConsultar_aspx_IdReg_1006704,http://www.matriznet.dgpc.pt/MatrizNet/CommonServices/ThumbnailDownloader.axd?IdReg=1006704&TipoReg=1&ThumbnailType=2,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50200018113,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50200018113,http://www.culture.gouv.fr/Wave/image/joconde/0436/m502003_v-4949-001_p.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/346/S_GRE_photo_gmph22203,/346/S_GRE_photo_gmph22203,https://mm.dimu.org/image/03347TaH2GSh?dimension=1200x1200,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_009098_02,/2022608/TFM_SVB_FTTF_SCH_K_009098_02,http://mm.dimu.no/image/04TVK76fZu?dimension=800x800,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_024139_01_04,/2022608/TFM_SVB_FTTF_SCH_V_024139_01_04,http://mm.dimu.no/image/012uP1N8684o?dimension=800x800,,,
furniture drawing building,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2058629/4409,/2058629/4409,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-402-1/dissemination/jpg/society_albums/personal_ornaments/po29-3b.jpg,,,
furniture drawing,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_ALF_S_13_10,/2022608/TFM_SVB_FTTF_SCH_ALF_S_13_10,http://mm.dimu.no/image/02T1LTf51w?dimension=800x800,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50110003184,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50110003184,http://www.culture.gouv.fr/Wave/image/joconde/0456/m501103_0003486_p.jpg,,,
furniture drawing,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2032005/ECOMUSEU_20Municipal_20do_20Seixal_SeixalEcomuseuMunicipaldoSeixalacervogeral_Musee_00101_5680,/2032005/ECOMUSEU_20Municipal_20do_20Seixal_SeixalEcomuseuMunicipaldoSeixalacervogeral_Musee_00101_5680,http://catalogo.cm-seixal.pt:8080/ow4/seixal27052013/images/Ot001934-23863.JPG,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_019721_02,/2022608/TFM_SVB_FTTF_SCH_K_019721_02,http://mm.dimu.no/image/04TVRd9WMM?dimension=800x800,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/MH_B_UB_00771,/2022608/MH_B_UB_00771,http://mm.dimu.no/image/0277mYLS6?dimension=800x800,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2048434/item_6U2E2RR3K3MKEGW36IQNCBGDXFOWZJZQ,/2048434/item_6U2E2RR3K3MKEGW36IQNCBGDXFOWZJZQ,http://fotothek.slub-dresden.de/fotos/bz_si_0061781.jpg,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/RMT_RMT_3028_A_H,/2022608/RMT_RMT_3028_A_H,http://mm.dimu.no/image/022waW8vgMq2?dimension=800x800,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/91650/HeM_objekt_2700,/91650/HeM_objekt_2700,http://museum.helsingborg.se/web/image/zoom/1141231/607-59.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_024713,/2022608/TFM_SVB_FTTF_SCH_K_024713,http://mm.dimu.no/image/032wYzb8crLT?dimension=800x800,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/213/item_74XUADC4RPW2ZLO7ZTTSJJ72E2EA6AFM,/213/item_74XUADC4RPW2ZLO7ZTTSJJ72E2EA6AFM,http://fotothek.slub-dresden.de/fotos/bz_si_0053393.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50380028942,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50380028942,http://www.culture.gouv.fr/Wave/image/joconde/0433/m503803_03-004585_p.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_004701_02,/2022608/TFM_SVB_FTTF_SCH_K_004701_02,http://mm.dimu.no/image/03TVCiUSgr?dimension=800x800,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2026118/_MUO_015236_11,/2026118/_MUO_015236_11,http://resolver.arhivx.net/?urn=URN:NBN:HR:P100-b/J8Uq6urq4EpBF1szrW5qciRncf/EZV9NjL,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_32784,/2022608/TFM_SVB_FTT_32784,http://mm.dimu.no/image/032uM2dCzJ38?dimension=800x800,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2026118/_MUO_011414,/2026118/_MUO_011414,http://resolver.arhivx.net/?urn=URN:NBN:HR:P100-FO58Us/Pz8/DD4eSMJm2jrf6a5BII95JN/gP,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_011078_13,/2022608/TFM_SVB_FTTF_SCH_K_011078_13,http://mm.dimu.no/image/01TVKBZePe?dimension=800x800,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/094041/_nn5xqTh,/094041/_nn5xqTh,http://cyfrowe.mnw.art.pl/Content/21152/di67069_77(1).jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2026118/_MUO_024221_1,/2026118/_MUO_024221_1,http://resolver.arhivx.net/?urn=URN:NBN:HR:P100-5/Z8UpeXl5fE62y+8s5i7YLk0eqd6IixE/Gw,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_007864,/2022608/TFM_SVB_FTTF_SCH_V_007864,http://mm.dimu.no/image/01TVRkaTMj?dimension=800x800,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/08534/Athena_Update_ProvidedCHO_Pictures_bank_eu__ICIMSS__14442,/08534/Athena_Update_ProvidedCHO_Pictures_bank_eu__ICIMSS__14442,http://www.pictures-bank.eu/pokazobrazek.php?fileno=14442&a=1,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/08602/AlbaniaAL6083,/08602/AlbaniaAL6083,http://image.archivioluce.com/foto/high/AL/AL076/AL00006083.JPG,,,
furniture photograph costume_accessories ceramics,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/213/item_F4BL6MNEALG7R3F7K5RUKHLRE2GMSLAE,/213/item_F4BL6MNEALG7R3F7K5RUKHLRE2GMSLAE,http://fotothek.slub-dresden.de/fotos/bz_si_0054343.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_14532,/2022608/TFM_SVB_FTT_14532,http://mm.dimu.no/image/022uM2WiRmwQ?dimension=800x800,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2024904/https___www_topfoto_co_uk_asset_3046264,/2024904/https___www_topfoto_co_uk_asset_3046264,https://www.topfoto.co.uk/Europeana/Photography18391939/EU039643.jpg,,,
furniture photograph ceramics,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/213/item_OJ26BJPW5G6V73NWL2OQ6LMDKHAWPGNC,/213/item_OJ26BJPW5G6V73NWL2OQ6LMDKHAWPGNC,http://fotothek.slub-dresden.de/fotos/bz_si_0061753.jpg,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50110003109,/03919/public_mistral_joconde_fr_ACTION_CHERCHER_FIELD_1_REF_VALUE_1_50110003109,http://www.culture.gouv.fr/Wave/image/joconde/0456/m501103_0003451_p.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/02030/MatrizNet_Objectos_ObjectosConsultar_aspx_IdReg_1005362,/02030/MatrizNet_Objectos_ObjectosConsultar_aspx_IdReg_1005362,http://www.matriznet.dgpc.pt/MatrizNet/CommonServices/ThumbnailDownloader.axd?IdReg=1005362&TipoReg=1&ThumbnailType=2,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_18023,/2022608/TFM_SVB_FTT_18023,http://mm.dimu.no/image/022yizpw49Eh?dimension=800x800,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2026118/_DUM_KPM_328_P_2,/2026118/_DUM_KPM_328_P_2,http://resolver.arhivx.net/?urn=URN:NBN:HR:P100-wg/QUv7+/v6g8WT/dgAHLh9lou2vU+iwKMml,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/02030/MatrizNet_Objectos_ObjectosConsultar_aspx_IdReg_1006096,/02030/MatrizNet_Objectos_ObjectosConsultar_aspx_IdReg_1006096,http://www.matriznet.dgpc.pt/MatrizNet/CommonServices/ThumbnailDownloader.axd?IdReg=1006096&TipoReg=1&ThumbnailType=2,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2026112/Museu_ProvidedCHO_Muzeum_Narodowe_w_Warszawie_SZMb_2828,/2026112/Museu_ProvidedCHO_Muzeum_Narodowe_w_Warszawie_SZMb_2828,http://cyfrowe.mnw.art.pl/Content/14183/szmb2828.pdf,,,
furniture drawing,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/0940409/_nn9x69x,/0940409/_nn9x69x,http://cyfrowe.mnw.art.pl/Content/4550/grobf5576.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_008994_03,/2022608/TFM_SVB_FTTF_SCH_K_008994_03,http://mm.dimu.no/image/04TVK7614Y?dimension=800x800,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2024904/https___www_topfoto_co_uk_asset_1822301,/2024904/https___www_topfoto_co_uk_asset_1822301,https://www.topfoto.co.uk/Europeana/FoodandDrink/EUFD000621.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_013421_02,/2022608/TFM_SVB_FTTF_SCH_K_013421_02,http://mm.dimu.no/image/04TVKEWcS3?dimension=800x800,,,
furniture drawing building,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTT_46579,/2022608/TFM_SVB_FTT_46579,http://mm.dimu.no/image/03SzRyyp3g?dimension=800x800,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/KK_KK_J_00100,/2022608/KK_KK_J_00100,http://mm.dimu.no/image/01TzJrCKcS?dimension=800x800,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/323/S_BL_photo_BLMOAX000019,/323/S_BL_photo_BLMOAX000019,https://mm.dimu.org/image/032yjVUy7fM2?dimension=1200x1200,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_001108_02,/2022608/TFM_SVB_FTTF_SCH_K_001108_02,http://mm.dimu.no/image/03TVCe1UKi?dimension=800x800,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_014828_01,/2022608/TFM_SVB_FTTF_SCH_K_014828_01,http://mm.dimu.no/image/02TVKFzvpQ?dimension=800x800,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/08602/AttualitaAttualitaIL0010029357_man0,/08602/AttualitaAttualitaIL0010029357_man0,http://image.archivioluce.com/foto/high/ATTUALITA/GP07/A00034355.JPG,,,
jewellery drawing ceramics,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2058629/851,/2058629/851,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-402-1/dissemination/jpg/society_albums/classical_antiquities/ca9-2.jpg,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_010400_01,/2022608/TFM_SVB_FTTF_SCH_V_010400_01,http://mm.dimu.no/image/02TVRoWQt6?dimension=800x800,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2048221/europeana_fashion_31632,/2048221/europeana_fashion_31632,http://cmu.adlibhosting.com/wwwopacximages/wwwopac.ashx?command=getcontent&server=images&value=/inventarisnrs/H31632.jpg,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/AFM_FIA_00602,/2022608/AFM_FIA_00602,http://mm.dimu.no/image/04RVnYBJ1q?dimension=800x800,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/15514/BJ_355,/15514/BJ_355,https://sammlung.mak.at/img/1200x1200/publikationsbilder/bj-355_1.jpg,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_019061,/2022608/TFM_SVB_FTTF_SCH_V_019061,http://mm.dimu.no/image/04TVYCAfnr?dimension=800x800,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/MH_A_BA_01963,/2022608/MH_A_BA_01963,http://mm.dimu.no/image/046fTzkMR?dimension=800x800,,,
jewellery drawing,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2058629/4393,/2058629/4393,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-402-1/dissemination/jpg/society_albums/personal_ornaments/po22-3.jpg,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2048221/europeana_fashion_4392,/2048221/europeana_fashion_4392,http://cmu.adlibhosting.com/wwwopacximages/wwwopac.ashx?command=getcontent&server=images&value=/inventarisnrs/H4392.jpg,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_025022,/2022608/TFM_SVB_FTTF_SCH_V_025022,http://mm.dimu.no/image/022yhzGkhghP?dimension=800x800,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_010757,/2022608/TFM_SVB_FTTF_SCH_K_010757,http://mm.dimu.no/image/01TVKA4KBW?dimension=800x800,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_079952,/2022608/TFM_SVB_FTTF_079952,http://mm.dimu.no/image/03T17Q549m?dimension=800x800,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_V_020137_01_02,/2022608/TFM_SVB_FTTF_SCH_V_020137_01_02,http://mm.dimu.no/image/032wZzU3nKsK?dimension=800x800,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/NBF_NBF2014_1421,/2022608/NBF_NBF2014_1421,http://mm.dimu.no/image/012uPWp7kiWj?dimension=800x800,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/08609/1_F_75_64_931x,/08609/1_F_75_64_931x,http://fototeka.fn.org.pl/public/cache/1-F-75-64-931x.jpg,,,
jewellery painting,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/094041/_nnR8XcW,/094041/_nnR8XcW,http://cyfrowe.mnw.art.pl/Content/36159/ddwneg263.jpg,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2048221/europeana_fashion_161926,/2048221/europeana_fashion_161926,http://collectie.wereldculturen.nl/cc/imageproxy.ashx?server=localhost&port=17581&filename=images//Images/TM/TM-5317-65.jpg,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2020707/https___arachne_dainst_org_entity_2168653,/2020707/https___arachne_dainst_org_entity_2168653,https://arachne.dainst.org/data/image/3121232,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_019478,/2022608/TFM_SVB_FTTF_SCH_K_019478,http://mm.dimu.no/image/02TVRd8WbQ?dimension=800x800,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2048210/europeana_fashion_2005_21_0013,/2048210/europeana_fashion_2005_21_0013,http://repos.europeanafashion.eu/pff/images/2005.21.0013.JPG,,,
jewellery photograph furniture,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_016053_01_02,/2022608/TFM_SVB_FTTF_SCH_K_016053_01_02,http://mm.dimu.no/image/01TVKG1wib?dimension=800x800,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/91683/ajtte_objekt_17873,/91683/ajtte_objekt_17873,http://collections.ajtte.com/web/image/zoom/514299/AJ%3B004258%281%29.jpg,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/TFM_SVB_FTTF_SCH_K_008164,/2022608/TFM_SVB_FTTF_SCH_K_008164,http://mm.dimu.no/image/04TVK5dgtB?dimension=800x800,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/HAL_MHB_13638,/2022608/HAL_MHB_13638,http://mm.dimu.no/image/022wXWHF1tXY?dimension=800x800,,,
jewellery photograph,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/FBIB_FBib_09014_074,/2022608/FBIB_FBib_09014_074,http://mm.dimu.no/image/012wWWrPzmZS?dimension=800x800,,,
jewellery painting,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2048221/europeana_fashion_BK0294,/2048221/europeana_fashion_BK0294,http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/BK0294.jpg,,,
jewellery painting,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/0940409/_nnwR4lZ,/0940409/_nnwR4lZ,http://cyfrowe.mnw.art.pl/Content/16863/mp2809.jpg,,,
jewellery drawing,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2058629/4672,/2058629/4672,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-402-1/dissemination/jpg/society_albums/primeval_antiquities/pa36-2.jpg,,,
jewellery painting,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2058629/4688,/2058629/4688,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-402-1/dissemination/jpg/society_albums/primeval_antiquities/pa40-4.jpg,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/15514/BJ_620,/15514/BJ_620,https://sammlung.mak.at/img/1200x1200/publikationsbilder/bj-620_1.jpg,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2048221/europeana_fashion_151471,/2048221/europeana_fashion_151471,http://collectie.wereldculturen.nl/cc/imageproxy.ashx?server=localhost&port=17581&filename=images//Images/TM/TM-4856-1.jpg,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/NBF_NBF2013_0034,/2022608/NBF_NBF2013_0034,http://mm.dimu.no/image/022sA35Mwxrn?dimension=800x800,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/RMU_RMU_003089,/2022608/RMU_RMU_003089,http://mm.dimu.no/image/01SztHYRLL?dimension=800x800,,,
jewellery drawing,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2058629/4663,/2058629/4663,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-402-1/dissemination/jpg/society_albums/primeval_antiquities/pa33-3.jpg,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2023834/ItemPage_aspx_ObjectID_4713,/2023834/ItemPage_aspx_ObjectID_4713,http://collections.culture.gr//XML_Files/gr��_������_A1_4283/Archive(thumbnail)26150.jpeg,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2020707/https___arachne_dainst_org_entity_2848517,/2020707/https___arachne_dainst_org_entity_2848517,https://arachne.dainst.org/data/image/2890812,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/NBF_NBF2013_0664,/2022608/NBF_NBF2013_0664,http://mm.dimu.no/image/032sAYJ3DM3D?dimension=800x800,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2022608/NBF_NBF2015_0700,/2022608/NBF_NBF2015_0700,http://mm.dimu.no/image/012wX1AxM482?dimension=800x800,,,
jewellery,http://data.europeana.eu/concept/base/41,http://data.europeana.eu/item/2048221/europeana_fashion_187855,/2048221/europeana_fashion_187855,http://collectie.wereldculturen.nl/cc/imageproxy.ashx?server=localhost&port=17581&filename=images//Images/TM/TM-A-245.jpg,,,
